config,session_id,query_id,gold_requirement_count,shortterm_hit_count,midterm_hit_count,longterm_hit_count,shortterm_completion,midterm_completion,longterm_completion,short_mid_completion,short_long_completion,mid_long_completion,all_memory_completion
A1,S007,S007-Q066,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S007,S007-Q067,2,1,1,1,0.5,0.5,0.5,1.0,1.0,0.5,1.0
A1,S007,S007-Q068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q069,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q070,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q072,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S007,S007-Q073,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q074,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q075,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q076,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S007,S007-Q077,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q078,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q079,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q080,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q081,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q082,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q083,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q084,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q085,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q086,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q087,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q088,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q089,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q090,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q091,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q092,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S007,S007-Q093,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q094,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S007,S007-Q095,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S007,S007-Q096,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S008,S008-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q015,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q016,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q018,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q019,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A1,S008,S008-Q020,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q021,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q024,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q025,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q026,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q028,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q030,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A1,S008,S008-Q031,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A1,S008,S008-Q032,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q034,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q035,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q036,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S008,S008-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q038,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q039,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q040,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S008,S008-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q042,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q044,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S008,S008-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q048,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q049,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q050,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S008,S008-Q051,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q052,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q054,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q056,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S008,S008-Q057,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q058,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S008,S008-Q059,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S008,S008-Q060,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S008,S008-Q061,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A1,S009,S009-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q015,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q016,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q018,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q020,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q021,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q024,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q025,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q026,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S009,S009-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q028,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q030,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q031,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q032,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q034,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q035,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q036,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S009,S009-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q038,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q039,2,1,1,1,0.5,0.5,0.5,1.0,1.0,0.5,1.0
A1,S009,S009-Q040,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q042,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q044,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S009,S009-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q048,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S009,S009-Q049,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q050,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S009,S009-Q051,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A1,S009,S009-Q052,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S009,S009-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q054,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q056,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q057,2,1,1,1,0.5,0.5,0.5,1.0,1.0,0.5,1.0
A1,S009,S009-Q058,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q059,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q060,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q061,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q062,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S009,S009-Q063,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q064,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q065,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q066,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S009,S009-Q067,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S009,S009-Q069,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q070,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S009,S009-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S009,S009-Q072,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q014,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q015,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q016,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A1,S010,S010-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q018,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A1,S010,S010-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q020,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q021,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A1,S010,S010-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q024,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q025,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q026,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q028,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q029,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q030,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q031,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q032,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A1,S010,S010-Q033,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q034,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q035,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q036,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q037,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q038,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A1,S010,S010-Q039,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q040,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A1,S010,S010-Q041,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q042,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A1,S010,S010-Q043,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q044,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A1,S010,S010-Q045,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S010,S010-Q047,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q048,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q049,2,1,1,0,0.5,0.5,0.0,1.0,0.5,0.5,1.0
A1,S010,S010-Q050,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S010,S010-Q051,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A1,S010,S010-Q052,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q053,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q054,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q055,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q056,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q057,2,1,0,0,0.5,0.0,0.0,0.5,0.5,0.0,0.5
A1,S010,S010-Q058,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q059,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q060,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S010,S010-Q061,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q062,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q063,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q064,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q065,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q066,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S010,S010-Q067,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q068,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S010,S010-Q069,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q070,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q071,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q072,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A1,S010,S010-Q073,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q074,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q075,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q076,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S010,S010-Q077,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q078,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S010,S010-Q079,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q080,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q081,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q082,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q083,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q084,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q085,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q086,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,S010,S010-Q087,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q088,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q089,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q090,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q091,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q092,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q093,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A1,S010,S010-Q094,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A1,S010,S010-Q095,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q002,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q003,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q004,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q005,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q006,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A2,S001,S001-Q007,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q008,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A2,S001,S001-Q009,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q010,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A2,S001,S001-Q011,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q012,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A2,S001,S001-Q013,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q014,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A2,S001,S001-Q015,2,2,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q016,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A2,S001,S001-Q017,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q018,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A2,S001,S001-Q019,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q020,1,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
A2,S001,S001-Q021,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q022,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
A2,S001,S001-Q023,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q024,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A2,S001,S001-Q025,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q026,1,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
A2,S001,S001-Q027,1,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
A2,S001,S001-Q028,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
