Config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,transition,dense_rank,hybrid_rank,dense_score,raw_bm25_score,normalized_bm25_score,hybrid_final_score
H2,H2 vs Dense,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,2,3,-1,0.5816625952720642,0.29302099618167654,-0.28864159909038767,UNCHANGED,2,3,0.5816625952720642,1.1470896005630493,0.004379397091288817,0.29302099618167654
H2,H2 vs Dense,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,24,25,-1,0.4725983738899231,0.23829416699026548,-0.2343042068996576,UNCHANGED,24,25,0.4725983738899231,0.9600477814674377,0.0039899600906078475,0.23829416699026548
H2,H2 vs Dense,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,23,23,0,0.39940428733825684,0.19970214366912842,-0.19970214366912842,UNCHANGED,23,23,0.39940428733825684,0.0,0.0,0.19970214366912842
H2,H2 vs Dense,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,1,1,0,0.520713210105896,0.260356605052948,-0.260356605052948,UNCHANGED,1,1,0.520713210105896,0.0,0.0,0.260356605052948
H2,H2 vs Dense,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,13,9,4,0.4627559781074524,0.24223002905806829,-0.2205259490493841,UNCHANGED,13,9,0.4627559781074524,4.383376121520996,0.02170408000868419,0.24223002905806829
H2,H2 vs Dense,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,9,-2,0.516326904296875,0.2581634521484375,-0.2581634521484375,UNCHANGED,7,9,0.516326904296875,0.0,0.0,0.2581634521484375
H2,H2 vs Dense,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,4,4,0,0.41738826036453247,0.20869413018226624,-0.20869413018226624,UNCHANGED,4,4,0.41738826036453247,0.0,0.0,0.20869413018226624
H2,H2 vs Dense,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,6,6,0,0.41101235151290894,0.20550617575645447,-0.20550617575645447,UNCHANGED,6,6,0.41101235151290894,0.0,0.0,0.20550617575645447
H2,H2 vs Dense,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,11,13,-2,0.6024776697158813,0.30248609800489,-0.29999157171099133,UNCHANGED,11,13,0.6024776697158813,0.017682425677776337,0.00249452629389866,0.30248609800489
H2,H2 vs Dense,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,3,0,0.37535619735717773,0.19042031251387892,-0.18493588484329881,UNCHANGED,3,3,0.37535619735717773,1.5993139743804932,0.005484427670580132,0.19042031251387892
H2,H2 vs Dense,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,7,7,0,0.35073208808898926,0.35073208808898926,0.0,UNCHANGED,7,7,0.35073208808898926,0.0,0.0,0.35073208808898926
H2,H2 vs Dense,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,5,5,0,0.3698793947696686,0.3698793947696686,0.0,UNCHANGED,5,5,0.3698793947696686,0.0,0.0,0.3698793947696686
H2,H2 vs Dense,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,9,9,0,0.3458166718482971,0.17290833592414856,-0.17290833592414856,UNCHANGED,9,9,0.3458166718482971,0.0,0.0,0.17290833592414856
H2,H2 vs Dense,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,5,5,0,0.3781711459159851,0.18908557295799255,-0.18908557295799255,UNCHANGED,5,5,0.3781711459159851,0.0,0.0,0.18908557295799255
H2,H2 vs Dense,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,6,0,0.47782114148139954,0.24024378832063098,-0.23757735316076856,UNCHANGED,6,6,0.47782114148139954,0.15131430327892303,0.002666435159862447,0.24024378832063098
H2,H2 vs Dense,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,15,15,0,0.6479976177215576,0.3253537579432105,-0.32264385977834714,UNCHANGED,15,15,0.6479976177215576,0.18373870849609375,0.002709898164863345,0.3253537579432105
H2,H2 vs Dense,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,11,11,0,0.7154013514518738,0.35911287111432594,-0.35628848033754784,UNCHANGED,11,11,0.7154013514518738,0.2667315900325775,0.0028243907767781015,0.35911287111432594
H2,H2 vs Dense,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,7,7,0,0.7325950860977173,0.3677092903126899,-0.3648857957850274,UNCHANGED,7,7,0.7325950860977173,0.26609504222869873,0.0028234945276624695,0.3677092903126899
H2,H2 vs Dense,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,8,11,-3,0.6824973225593567,0.3425299679743967,-0.33996735458495997,UNCHANGED,8,11,0.6824973225593567,0.07167643308639526,0.0025626133894367893,0.3425299679743967
H2,H2 vs Dense,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,10,12,-2,0.6791412234306335,0.34085168098149465,-0.3382895424491389,UNCHANGED,10,12,0.6791412234306335,0.07130484282970428,0.002562138532355805,0.34085168098149465
H2,H2 vs Dense,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,2,4,-2,0.7513960599899292,0.3770617150563202,-0.374334344933609,UNCHANGED,2,4,0.7513960599899292,0.19662727415561676,0.002727370122711222,0.3770617150563202
H2,H2 vs Dense,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,2,4,-2,0.7454124689102173,0.37401146484107056,-0.3714010040691467,UNCHANGED,2,4,0.7454124689102173,0.10877068340778351,0.0026104607719238822,0.37401146484107056
H2,H2 vs Dense,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,13,-2,0.7210525870323181,0.3618347330106485,-0.3592178540216696,UNCHANGED,11,13,0.7210525870323181,0.11369482427835464,0.002616878988978833,0.3618347330106485
H2,H2 vs Dense,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,11,15,-4,0.7214906811714172,0.3620659181571325,-0.3594247630142847,UNCHANGED,11,15,0.7214906811714172,0.13221149146556854,0.002641155142847749,0.3620659181571325
H2,H2 vs Dense,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,13,15,-2,0.6772738099098206,0.33990144003245254,-0.337372369877368,UNCHANGED,13,15,0.6772738099098206,0.04525740444660187,0.0025290701550845693,0.33990144003245254
H2,H2 vs Dense,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,2,3,-1,0.7298577427864075,0.3759648555180679,-0.35389288726833956,UNCHANGED,2,3,0.7298577427864075,4.4177446365356445,0.022071968249728385,0.3759648555180679
H2,H2 vs Dense,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,12,15,-3,0.6979053020477295,0.35101859661393525,-0.34688670543379424,UNCHANGED,12,15,0.6979053020477295,1.030240774154663,0.004131891180141034,0.35101859661393525
H2,H2 vs Dense,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,39,39,0,0.6558573842048645,0.329449912436129,-0.3264074717687355,UNCHANGED,39,39,0.6558573842048645,0.4159036874771118,0.0030424406673934226,0.329449912436129
H2,H2 vs Dense,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,4,7,-3,0.7309869527816772,0.3667547092852878,-0.36423224349638944,DEMOTED,4,7,0.7309869527816772,0.04001456871628761,0.0025224657888983306,0.3667547092852878
H2,H2 vs Dense,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,4,7,-3,0.67808997631073,0.3451634374061051,-0.33292653890462487,DEMOTED,4,7,0.67808997631073,3.2180259227752686,0.012236898501480296,0.3451634374061051
H2,H2 vs Dense,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,1,1,0,0.6072694063186646,0.45993807865201164,-0.1473313276666529,UNCHANGED,1,1,0.6072694063186646,10.424078941345215,0.3126067509853588,0.45993807865201164
H2,H2 vs Dense,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,6,9,0.4818408787250519,0.26103010400382204,-0.22081077472122984,UNCHANGED,15,6,0.4818408787250519,5.655285835266113,0.04021932928259216,0.26103010400382204
H2,H2 vs Dense,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,13,3,0.492669016122818,0.25715412564036755,-0.23551489048245045,UNCHANGED,16,13,0.492669016122818,4.377259254455566,0.02163923515791706,0.25715412564036755
H2,H2 vs Dense,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,7,5,0.5007023811340332,0.271411968822221,-0.2292904123118122,UNCHANGED,12,7,0.5007023811340332,5.751677513122559,0.04212155651040878,0.271411968822221
H2,H2 vs Dense,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,38,-2,0.33248934149742126,0.16624467074871063,-0.16624467074871063,UNCHANGED,36,38,0.33248934149742126,0.0,0.0,0.16624467074871063
H2,H2 vs Dense,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,11,7,4,0.6479683518409729,0.39584373758031255,-0.25212461426066035,UNCHANGED,11,7,0.6479683518409729,8.430524826049805,0.14371912331965217,0.39584373758031255
H2,H2 vs Dense,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,9,-8,0.650933027267456,0.32700638859163766,-0.3239266386758184,DEMOTED,1,9,0.650933027267456,0.44035524129867554,0.0030797499158193233,0.32700638859163766
H2,H2 vs Dense,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6,14,-8,0.6310549378395081,0.31706734387766367,-0.3139875939618444,UNCHANGED,6,14,0.6310549378395081,0.44035524129867554,0.0030797499158193233,0.31706734387766367
H2,H2 vs Dense,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,3,-2,0.6374316811561584,0.32321707582592724,-0.3142146053302312,UNCHANGED,1,3,0.6374316811561584,2.59757399559021,0.009002470495696038,0.32321707582592724
H2,H2 vs Dense,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,14,-3,0.5550165176391602,0.2792794975941858,-0.27573702004497436,UNCHANGED,11,14,0.5550165176391602,0.7212396860122681,0.0035424775492114502,0.2792794975941858
H2,H2 vs Dense,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,11,13,-2,0.4726150631904602,0.2363075315952301,-0.2363075315952301,UNCHANGED,11,13,0.4726150631904602,0.0,0.0,0.2363075315952301
H2,H2 vs Dense,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.3476473391056061,0.17382366955280304,-0.17382366955280304,UNCHANGED,2,2,0.3476473391056061,0.0,0.0,0.17382366955280304
H2,H2 vs Dense,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,4,0,0.4727919101715088,0.24573775004721582,-0.22705416012429297,UNCHANGED,4,4,0.4727919101715088,4.07750129699707,0.018683589922922857,0.24573775004721582
H2,H2 vs Dense,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,1,1,0,0.494103342294693,0.2591279053170554,-0.23497543697763762,UNCHANGED,1,1,0.494103342294693,4.602160453796387,0.02415246833941773,0.2591279053170554
H2,H2 vs Dense,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,6,0,0.49814823269844055,0.256630841246761,-0.24151739145167955,UNCHANGED,6,6,0.49814823269844055,3.6461172103881836,0.015113449795081455,0.256630841246761
H2,H2 vs Dense,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,5,5,0,0.5069320797920227,0.2594618403506095,-0.24747023944141322,UNCHANGED,5,5,0.5069320797920227,3.177030563354492,0.011991600909196255,0.2594618403506095
H2,H2 vs Dense,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,1,0,0.6167545914649963,0.33814955754214715,-0.2786050339228492,UNCHANGED,1,1,0.6167545914649963,6.480720043182373,0.059544523619297914,0.33814955754214715
H2,H2 vs Dense,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,7,0,0.6651113629341125,0.3344199856661955,-0.33069137726791703,UNCHANGED,7,7,0.6651113629341125,0.8240307569503784,0.003728608398278444,0.3344199856661955
H2,H2 vs Dense,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,2,-1,0.6499589681625366,0.5373853318598374,-0.11257363630269923,UNCHANGED,1,2,0.6499589681625366,11.39389705657959,0.42481169555713805,0.5373853318598374
H2,H2 vs Dense,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,1,2,0.6119412183761597,0.7179639943866356,0.10602277601047594,UNCHANGED,3,1,0.6119412183761597,15.087190628051758,0.8239867703971117,0.7179639943866356
H2,H2 vs Dense,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,17,-2,0.5855612754821777,0.2945777099960452,-0.2909835654861325,UNCHANGED,15,17,0.5855612754821777,0.7503026723861694,0.003594144509912664,0.2945777099960452
H2,H2 vs Dense,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,8,-1,0.6343926787376404,0.3222038686513583,-0.3121888100862821,UNCHANGED,7,8,0.6343926787376404,2.812800168991089,0.01001505856507623,0.3222038686513583
H2,H2 vs Dense,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,8,-2,0.5726884603500366,0.3964972692783263,-0.17619119107171033,UNCHANGED,6,8,0.5726884603500366,9.472232818603516,0.22030607820661596,0.3964972692783263
H2,H2 vs Dense,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,9,3,0.5834260582923889,0.3013192759784137,-0.28210678231397524,UNCHANGED,12,9,0.5834260582923889,4.1344099044799805,0.019212493664438456,0.3013192759784137
H2,H2 vs Dense,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,23,-2,0.54683518409729,0.2752466909176356,-0.27158849317965444,UNCHANGED,21,23,0.54683518409729,0.7857604622840881,0.003658197737981122,0.2752466909176356
H2,H2 vs Dense,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,20,-3,0.5243327021598816,0.26407891192666055,-0.26025379023322104,UNCHANGED,17,20,0.5243327021598816,0.8753349184989929,0.0038251216934394707,0.26407891192666055
H2,H2 vs Dense,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,9,-7,0.6725355982780457,0.3397287469601864,-0.33280685131785925,DEMOTED,2,9,0.6725355982780457,2.067760705947876,0.006921895642327194,0.3397287469601864
H2,H2 vs Dense,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,29,0,0.5633748769760132,0.28514838630917017,-0.278226490666843,UNCHANGED,29,29,0.5633748769760132,2.067760705947876,0.006921895642327194,0.28514838630917017
H2,H2 vs Dense,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,12,-6,0.5420230627059937,0.2710115313529968,-0.2710115313529968,UNCHANGED,6,12,0.5420230627059937,0.0,0.0,0.2710115313529968
H2,H2 vs Dense,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,34,-1,0.4599473774433136,0.2299736887216568,-0.2299736887216568,UNCHANGED,33,34,0.4599473774433136,0.0,0.0,0.2299736887216568
H2,H2 vs Dense,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,15,5,10,0.5070860385894775,0.2712781733701004,-0.23580786521937713,PROMOTED,15,5,0.5070860385894775,5.394110679626465,0.035470308150723315,0.2712781733701004
H2,H2 vs Dense,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,22,23,-1,0.5056788325309753,0.25568225785810544,-0.2499965746728699,UNCHANGED,22,23,0.5056788325309753,1.6717958450317383,0.005685683185235493,0.25568225785810544
H2,H2 vs Dense,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,10,7,3,0.5986801981925964,0.4637654798026379,-0.13491471838995855,UNCHANGED,10,7,0.5986801981925964,10.573225021362305,0.3288507614126793,0.4637654798026379
H2,H2 vs Dense,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,2,13,0.592033326625824,0.7093653874158632,0.11733206079003922,PROMOTED,15,2,0.592033326625824,15.124799728393555,0.8266974482059024,0.7093653874158632
H2,H2 vs Dense,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,41,43,-2,0.4069212079048157,0.20346060395240784,-0.20346060395240784,UNCHANGED,41,43,0.4069212079048157,0.0,0.0,0.20346060395240784
H2,H2 vs Dense,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,11,16,-5,0.4789794087409973,0.23948970437049866,-0.23948970437049866,UNCHANGED,11,16,0.4789794087409973,0.0,0.0,0.23948970437049866
H2,H2 vs Dense,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,8,-5,0.5221919417381287,0.2630862945901633,-0.25910564714796536,DEMOTED,3,8,0.5221919417381287,0.9553555846214294,0.003980647442197963,0.2630862945901633
H2,H2 vs Dense,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,19,25,-6,0.4438685476779938,0.2219342738389969,-0.2219342738389969,UNCHANGED,19,25,0.4438685476779938,0.0,0.0,0.2219342738389969
H2,H2 vs Dense,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,24,-6,0.4406288266181946,0.2203144133090973,-0.2203144133090973,UNCHANGED,18,24,0.4406288266181946,0.0,0.0,0.2203144133090973
H2,H2 vs Dense,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,21,-7,0.4429168999195099,0.22145844995975494,-0.22145844995975494,UNCHANGED,14,21,0.4429168999195099,0.0,0.0,0.22145844995975494
H2,H2 vs Dense,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,4,-3,0.48954805731773376,0.2526221580896532,-0.23692589922808055,UNCHANGED,1,4,0.48954805731773376,3.722975730895996,0.015696258861572627,0.2526221580896532
H2,H2 vs Dense,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,11,7,0.4069208800792694,0.211308569470421,-0.1956123106088484,UNCHANGED,18,11,0.4069208800792694,3.722975730895996,0.015696258861572627,0.211308569470421
H2,H2 vs Dense,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,7,-3,0.4601253867149353,0.23006269335746765,-0.23006269335746765,DEMOTED,4,7,0.4601253867149353,0.0,0.0,0.23006269335746765
H2,H2 vs Dense,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,21,-5,0.6070505380630493,0.33250489330042016,-0.27454564476262916,UNCHANGED,16,21,0.6070505380630493,6.4233832359313965,0.057959248537791046,0.33250489330042016
H2,H2 vs Dense,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,54,0,0.5469114780426025,0.2806055833466896,-0.2663058946959129,UNCHANGED,54,54,0.5469114780426025,3.533770799636841,0.014299688650776656,0.2806055833466896
H2,H2 vs Dense,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,23,1,0.5937093496322632,0.3258342990850271,-0.2678750505472361,UNCHANGED,24,23,0.5937093496322632,6.4233832359313965,0.057959248537791046,0.3258342990850271
H2,H2 vs Dense,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,9,-4,0.5364928841590881,0.26824644207954407,-0.26824644207954407,DEMOTED,5,9,0.5364928841590881,0.0,0.0,0.26824644207954407
H2,H2 vs Dense,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,51,-4,0.482970654964447,0.2414853274822235,-0.2414853274822235,UNCHANGED,47,51,0.482970654964447,0.0,0.0,0.2414853274822235
H2,H2 vs Dense,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,39,-9,0.6417790651321411,0.32463856498478444,-0.3171405001473567,UNCHANGED,30,39,0.6417790651321411,2.2288320064544678,0.007498064837427754,0.32463856498478444
H2,H2 vs Dense,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,37,-25,0.6042231917381287,0.30211159586906433,-0.30211159586906433,UNCHANGED,12,37,0.6042231917381287,2.0262210369110107,0.0,0.30211159586906433
H2,H2 vs Dense,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,56,-8,0.5702548027038574,0.2851274013519287,-0.2851274013519287,UNCHANGED,48,56,0.5702548027038574,2.0262210369110107,0.0,0.2851274013519287
H2,H2 vs Dense,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,25,-3,0.5237754583358765,0.26188772916793823,-0.26188772916793823,UNCHANGED,22,25,0.5237754583358765,0.0,0.0,0.26188772916793823
H2,H2 vs Dense,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,1,2,0.5488320589065552,0.4227680310774019,-0.12606402782915327,UNCHANGED,3,1,0.5488320589065552,10.273914337158203,0.2967040032482487,0.4227680310774019
H2,H2 vs Dense,S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,23,27,-4,0.5221955180168152,0.2610977590084076,-0.2610977590084076,UNCHANGED,23,27,0.5221955180168152,0.0,0.0,0.2610977590084076
H2,H2 vs Dense,S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,3,3,0,0.35100364685058594,0.17550182342529297,-0.17550182342529297,UNCHANGED,3,3,0.35100364685058594,0.0,0.0,0.17550182342529297
H2,H2 vs Dense,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,7,0,0.5022115111351013,0.2527611011345983,-0.249450410000503,UNCHANGED,7,7,0.5022115111351013,0.5854357481002808,0.0033106911340952676,0.2527611011345983
H2,H2 vs Dense,S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,1,1,0,0.6210789084434509,0.32645863044999374,-0.2946202779934572,UNCHANGED,1,1,0.6210789084434509,5.1705451011657715,0.03183835245653657,0.32645863044999374
H2,H2 vs Dense,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,8,0,0.593585193157196,0.2984366908920133,-0.29514850226518274,UNCHANGED,8,8,0.593585193157196,0.5717503428459167,0.003288188626830552,0.2984366908920133
H2,H2 vs Dense,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,6,-1,0.6157102584838867,0.30949678713466,-0.3062134713492267,DEMOTED,5,6,0.6157102584838867,0.5687745213508606,0.003283315785433237,0.30949678713466
H2,H2 vs Dense,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,4,-2,0.5244457125663757,0.26771235875223426,-0.2567333538141415,UNCHANGED,2,4,0.5244457125663757,2.9985384941101074,0.010979004938092838,0.26771235875223426
H2,H2 vs Dense,S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,11,10,1,0.6970088481903076,0.3523661131112933,-0.34464273507901433,UNCHANGED,11,10,0.6970088481903076,2.2884998321533203,0.007723378032278955,0.3523661131112933
H2,H2 vs Dense,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,2,1,0.7119752168655396,0.392349942418051,-0.31962527444748856,UNCHANGED,3,2,0.7119752168655396,6.908860206604004,0.0727246679705624,0.392349942418051
H2,H2 vs Dense,S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,4,5,-1,0.7066170573234558,0.3605721606553241,-0.3460448966681317,UNCHANGED,4,5,0.7066170573234558,3.5658113956451416,0.014527263987192382,0.3605721606553241
